53451824,幻獸機　協和金翅鳥,協調＋協調以外的怪獸一體以上\n此卡在場上表側表示為限，我方場上的衍生物不會被戰鬥以及卡片效果破壞。場上的此卡被對方破壞送入墓地的場合，解放我方場上所有的衍生物才能發動。從我方墓地選擇1張等級4以下「幻獸機」怪獸特殊召喚。
53461122,蓋亞結構體,①：上級召喚地屬性通常怪獸的場合，此卡可以當作2體解放。
53466826,英豪機會,此卡名的卡1回合僅能發動1張。\n①：以我方場上1體「英豪」怪獸為對象才能發動。此回合，該怪獸攻擊力變成2倍，不能直接攻擊。
53485634,真紅眼遡刻龍,①：我方場上的等級7以下「真紅眼」怪獸因為對方怪獸的攻擊，或對方的卡片效果而破壞送入墓地的場合才能發動，此卡從手牌守備表示特殊召喚，並盡可能的將那些被破壞的怪獸以被破壞時相同的表示形式特殊召喚。\n②：解放此卡來發動，這回合我方在通常召喚之外只有1次，在我方主要階段，可以召喚1體「真紅眼」怪獸。
53490455,轉生炎獸　貉子,此卡名的②效果1回合僅能使用1次。\n①：我方的「轉生炎獸」怪獸被選擇作為對方怪獸的攻擊對象時，把此卡從手牌送去墓地，以那2體進行戰鬥的怪獸為對象才能發動。我方基本分回復作為對象的對方怪獸的攻擊力的數值。此回合，作為對象的我方怪獸不會被戰鬥破壞。\n②：此卡在墓地存在，我方的「轉生炎獸」怪獸戰鬥破壞對方怪獸送去墓地時才能發動。此卡加入手牌。
53493204,心眼的女神,此卡可代替一體融合素材怪獸。此時其他的融合素材怪獸必須是正規的融合素材。
53503015,冷薔薇的抱香,此卡名的卡1回合僅能發動1張。\n①：把我方場上1體表側表示怪獸送去墓地才能發動。那體怪獸種族的以下效果適用。\n●植物族：此回合的結束階段，我方從牌組抽2張，那之後選1張手牌捨棄。\n●植物族以外：從牌組把1體等級4以下的植物族怪獸加入手牌。
53519297,黑色推進,①：將我方場上表側表示存在的2體「BF」協調怪獸除外來發動。我方從牌組抽2張牌。
53527835,黑暗城市,①：「D－HERO」怪獸攻擊持有比其攻擊力高之攻擊力怪獸的場合，攻擊怪獸的攻擊力僅在傷害計算時上升1000。
53530069,微風精靈,此卡在場上以表側攻擊表示存在時，每到我方準備階段時，我方可以回復生命值1000分。
53535814,冰結界的淨玻璃,此卡名的②③效果1回合各僅能使用1次。\n①：我方場上有其他「冰結界」怪獸存在，每次對方支付生命值使卡的效果發動，讓對方失去500生命值。\n②：以我方墓地「冰結界」怪獸以及對方墓地的卡各最多2張為對象才能發動。那些卡回到原持有者牌組。\n③：我方場上有「冰結界」怪獸存在的場合，把墓地的此卡除外，以場上1體攻擊表示怪獸為對象才能發動。該怪獸變成守備表示。
53539634,三眼魔女,「三眼怪」＋「黑森林的巫女」
53540729,發條戰士,可以選擇我方場上表側表示存在1體「發條」怪獸來發動。到結束階段時為止選擇怪獸的等級上升1，攻擊力上升600。這個效果在此卡在場上表側表示存在為限只能使用1次。
53550467,聖騎士　崔斯坦,此卡名的②效果1回合僅能使用1次。\n①：我方場上有此卡以外的「聖騎士」怪獸存在，對方不能選擇此卡以外我方場上攻擊力未滿1800的怪獸作為攻擊對象，也不能作為效果對象。\n②：此卡被「聖劍」裝備魔法卡裝備的場合，以場上1張表側表示的卡為對象發動。該表側表示的卡破壞。
53567095,神鳥一擊,①：解放我方場上的1體鳥獸族怪獸，選擇場上的2張卡來發動。那些卡破壞。
53569894,光的金字塔,我方場上表側表示存在的此卡從場上離開的場合，我方場上存在的「博學的斯芬克斯」‧「斯芬克斯 泰麗雅」破壞後除外。
53573406,假面變色龍,此卡在我方場上沒有等級5以上怪獸存在的場合才能召喚。 \n此卡效果發動的回合，我方僅能用此卡的效果以及從額外牌組怪獸特殊召喚。 \n①：此卡召喚成功時，以我方墓地1體守備力0的怪獸為對象才能發動。該怪獸守備表示特殊召喚。因此效果特殊召喚的怪獸效果無效化。
53577438,斬機　微分,此卡名的①②效果1回合各僅能使用1次。\n①：把我方場上1體網域族怪獸解放才能發動。從牌組把1體「斬機」怪獸特殊召喚。\n②：此卡被送去墓地的場合，以額外怪獸區域1體我方的網域族怪獸為對象才能發動。此回合，那體怪獸在同1次的戰鬥階段中最多2次可以向怪獸攻擊。
53581214,火焰惡魔,拿著火焰之箭的死神。被那箭射中的人會變成火燒人。
53582587,激流葬,①：怪獸召喚‧反轉召喚‧特殊召喚時才能發動。場上的怪獸全部破壞。
53586134,泡沫砲彈,只有「E‧HERO 泡沫人」能夠裝備。裝備怪獸攻擊力上升800分。當裝備怪獸因為戰鬥破壞的時候，此卡替代破壞並且裝備怪獸的持有者因為戰鬥所受到的傷害為0。
53606874,大螞蟻,住在密林裡的巨大螞蟻。攻擊和守備都意外的強。
53610653,咒縛魔杖,只有魔法使族怪獸才能裝備。\n①：裝備怪獸的攻擊力上升裝備怪獸的等級×100。\n②：裝備怪獸被對方破壞，使此卡送入墓地的場合才能發動。將那體怪獸從墓地特殊召喚到我方場上。
53618197,油封鴨佛拉斯‧新潮魔廚,「食譜」卡降臨。\n此卡名的①②效果1回合各僅能使用1次。\n①：此卡特殊召喚成功的場合，以場上1張魔法‧陷阱卡為對象才能發動。該卡破壞。\n②：場上的此卡成為攻擊‧效果對象時才能發動。將此卡和我方‧對方場上的1體攻擊表示怪獸解放，從手牌‧牌組將1體等級3‧4的「新潮魔廚」儀式怪獸特殊召喚。
53618293,聖蔓的少女,此卡名的①效果1回合僅能使用1次。\n①：從額外牌組特殊召喚之我方場上植物族怪獸為對象的魔法‧陷阱‧怪獸效果由對方發動時才能發動。此卡從手牌特殊召喚，那個效果無效。\n②：此卡於怪獸區域存在，我方場上「聖天樹」魔法‧陷阱卡以及「聖蔓」魔法‧陷阱卡不會成為對方的效果對象。
53620899,雀姐妹,①：我方的主要階段才能發動。此卡變為裡側守備表示。（1回合僅有1次）\n②：此卡反轉的場合才能發動。我方從牌組抽1張。那之後，選擇1張手牌捨棄。
53623827,頂級跑者,此卡在場上表側表示存在為限，我方場上表側表示存在的全部同步怪獸的攻擊力上升600。
53624265,破械童子　羅鬼剎,此卡名的①②效果1回合各僅能使用1次。\n①：以我方場上1張卡為對象才能發動。該卡破壞。此效果發動後，直到回合結束時我方不是惡魔族怪獸不能特殊召喚。此效果在對方回合也能發動。\n②：場上之此卡被戰鬥或者此卡名以外的卡效果破壞場合才能發動。從手牌‧牌組把此卡名以外的1體「破械」怪獸特殊召喚。
53656677,力量架構,我方場上表側表示存在的怪獸被攻擊力較高的怪獸選擇為攻擊對象時才能發動。該次攻擊無效，此卡裝備在該被攻擊對象上。裝備怪獸的攻擊力上升當時攻擊力差距的數值。
53666449,天空賢者　密涅瓦,①：此卡於怪獸區域存在，每次我方或對方發動反制陷阱時，此卡的攻擊力上升500。「天空的聖域」存在的場合，從我方墓地將1張和發動的反制陷阱卡卡名不同的反制陷阱加入手牌。
53670497,復活的聖刻印,在每次對方回合的時候只有1次，可以從牌組將1體「聖刻」怪獸送入墓地。在每次我方回合的時候只有1次，可以選擇我方1體除外「聖刻」怪獸回到墓地。場上表側表示存在的此卡送入墓地時，從我方墓地選擇1體「聖刻」怪獸特殊召喚。
53678698,武神－御雷,①：「武神－御雷」在我方場上僅能有1體表側表示存在。\n②：我方場上的「武神」怪獸被戰鬥‧效果破壞送去墓地時才能發動。此卡從手牌特殊召喚。\n③：我方從手牌把「武神」怪獸送去墓地的回合結束階段才能發動。從牌組把1張「武神」魔法‧陷阱卡加入手牌。
53693416,鷹眼,當此卡成功召喚到場上時，陷阱卡不可以發動。
53701259,覺醒的三幻魔,①：依我方場上「神炎皇　烏利亞」「降雷皇　哈蒙」「幻魔皇　拉畢魯」種類數量得到以下效果。\n●1種類以上：每次對方對怪獸召喚‧特殊召喚成功，我方回復那些怪獸攻擊力的生命值。\n●2種類以上：對方場上怪獸發動效果無效化。\n●3種類：被送去對方墓地的怪獸不去墓地而除外。\n②：我方回合1次，我方場上有等級10怪獸存在的場合能發動。從我方墓地選擇1張永續陷阱加入手牌。
53701457,No.28　泰坦皇蛾,等級七怪獸二體\n①：我方怪獸區僅有此卡的場合，此卡可以直接攻擊。該次攻擊給予對方的戰鬥傷害減半。\n②：此卡給予對方戰鬥傷害時，取除此卡1個超量素材才能發動。給予對方生命值為其手牌數量×500傷害。
53713014,瘋狂飛魚,利用尖銳的頭刺撞過來攻擊敵人。
53714009,赤炎界的火神,協調＋協調以外的怪獸1體以上\n此卡對守備表示怪獸攻擊時，若攻擊力超越其守備力，該數值給對方生命值戰鬥傷害。此卡每次給對方生命值戰鬥傷害，此卡的攻擊力上升300。
53724621,EM吉他龜,此卡名的①靈擺效果1回合僅能使用1次。\n①：我方另一邊的靈擺區有「EM」卡片被發動的場合可以發動。從牌組抽1張牌。\n【怪獸效果】\n①：1回合1次，可以我方靈擺區的1張卡片為對象發動。到回合結束以前該卡片的靈擺刻度上升2。
53742162,冰水浸蝕,此卡名的①②效果1回合各僅能使用1次。\n①：以對方場上1張表側表示的卡為對象才能發動。選擇我方場上1體「冰水」怪獸破壞，作為對象的卡效果直到回合結束時無效。\n②：我方場上表側表示水屬性怪獸以破壞以外的方法，因對方從場上離開的場合才能發動。從牌組選擇1體「冰水」怪獸加入手牌或特殊召喚。
53754104,護衛螳螂,此卡名的①②效果1回合各僅能使用1次。\n①：支付1000生命值才能發動。此卡從手牌守備表示特殊召喚。因此效果特殊召喚之此卡於怪獸區域表側表示存在，我方不是昆蟲族怪獸不能特殊召喚。\n②：對方回合，以我方場上1體昆蟲族怪獸為對象才能發動。該怪獸的表示形式變更。
53776525,位元吉哥,現在雖然還擁有溫和的心，但卻背負著被邪惡之心侵蝕的命運。
53776969,懼爪‧萊特哈特,「懼爪」怪獸或「惡集＝霜星」一體\n此卡連結召喚的場合，不是我方主要怪獸區域怪獸則不能作為連結素材。\n此卡名的②效果在決鬥中僅能使用1次。\n①：此卡在額外怪獸區域連結召喚的場合才能發動。從牌組把1張「肆世壞＝星命懼界」加入手牌。\n②：我方場上有「惡集＝霜星」存在的場合才能發動。此卡從墓地特殊召喚。
53778229,墓地封印,捨棄1張手牌來發動。此回合在墓地發動的效果無效化。
53782828,S－Force　溯及員,此卡名的①②③效果1回合各僅能使用1次。\n①：把我方場上怪獸作為「S－Force」怪獸連結素材的場合，手牌的此卡也能作為連結素材。\n②：我方‧對方主要階段才能發動。此卡回到原持有者手牌，從手牌把1體等級2以上「S－Force」怪獸特殊召喚。\n③：我方場上「S－Force」怪獸效果發動而把手牌除外的場合，可以作為代替把墓地的此卡除外。
53797637,炎征龍－火爐,此卡名的①效果1回合僅能使用1次。\n①：從手牌把此卡和1體龍族或炎屬性怪獸捨棄才能發動。從牌組把1體「焰征龍－爆破」特殊召喚。因此效果特殊召喚的怪獸此回合不能攻擊。
53804307,焰征龍－爆破,此卡名的①②③④效果1回合僅能有1次使用其中任意1個。\n①：把此卡和1體炎屬性怪獸從手牌捨棄到墓地，以場上1張卡為對象才能發動。該卡破壞。\n②：把2體龍族或炎屬性怪獸從我方手牌‧墓地除外才能發動。此卡從手牌‧墓地特殊召喚。\n③：此卡特殊召喚的場合，對方結束階段發動。此卡回到持有者手牌。\n④：此卡被除外的場合才能發動。可以從牌組將1體龍族‧炎屬性怪獸加入手牌。
53819028,捕食植物　瓶子草蟻,此卡名的③效果1回合僅能使用1次。\n①：對方怪獸直接攻擊宣言時才能發動。此卡從手牌特殊召喚。\n②：此卡和對方怪獸進行戰鬥的傷害計算後才能發動。該對方怪獸破壞。\n③：場上之此卡被效果送入墓地或被戰鬥破壞的場合才能發動。從牌組把此卡名以外1張「捕食」卡加入手牌。
53819808,六武院,每次「六武眾」怪獸召喚‧特殊召喚，在此卡放置1個武士道計數器。對方場上表側表示存在的怪獸的攻擊力下降此卡放置的武士道計數器數量×100的數值。
53828396,瞬著炸彈,對方怪獸攻擊裡側守備表示的此卡時，不進行傷害計算將此卡裝備在攻擊怪獸上。下1個對方回合的準備階段時，破壞該裝備怪獸。
53829412,土撥鼠,善於用堅固的身體守備。將對方的攻擊反彈。
53830602,魔界植物,從割面發出強力的酸液融化接近的人。
53832650,巴比倫,獨眼的巨大怪獸。從眼珠發出光線攻擊。
53839837,吸血鬼‧領主,①：此卡給予對方戰鬥傷害時，宣言卡片種類 （怪獸‧魔法‧陷阱），對方從牌組中選擇1張宣言的種類卡片送至墓地。\n②：此卡因對方的卡片效果破壞送入墓地的場合，下一個我方準備階段時特殊召喚到場上。
53842431,魔‧導‧獸　刻耳柏洛斯尊主【法獸】,此卡名的①靈擺效果1回合僅能使用1次。\n①：另一邊的我方靈擺區沒有卡存在的場合才能發動。此卡破壞，從牌組把1體等級7以下的「法獸」效果怪獸加入手牌。\n【怪獸效果】\n①：此卡於怪獸區域存在，每次我方或對方把魔法卡發動，給此卡放置2個魔力計數器。\n②：我方場上有魔力計數器4個以上存在的場合，此卡不會被效果破壞。\n③：1回合1次，把我方場上4個魔力計數器取除，以對方場上1體怪獸為對象才能發動。該怪獸除外。此卡的攻擊力直到對方回合結束時上升除外的該怪獸的原攻擊力數值。
53855409,分身戰士,①：從我方墓地有怪獸特殊召喚時才能發動。此卡從手牌特殊召喚。\n②：此卡作為同步素材送去墓地的場合才能發動。在我方場上攻擊表示特殊召喚2體「分身衍生物」（戰士族‧闇‧等級1‧攻／守400）。
53855410,分身衍生物,由「分身戰士」的效果特殊召喚。
53855411,分身衍生物,由「分身戰士」的效果特殊召喚。
53860621,光翼弩槍,僅能裝備在「BF」怪獸。\n此卡名的②③效果1回合各僅能使用1次。\n①：裝備怪獸的攻擊力‧守備力上升500。\n②：裝備怪獸戰鬥破壞對方怪獸的場合才能發動。對方手牌隨機選擇1張捨棄。\n③：裝備怪獸成為同步素材使此卡被送去墓地的場合才能發動。墓地的此卡加入手牌。
53865474,極熊星之疾行,此卡名的卡1回合僅能發動1張。\n①：從我方墓地怪獸以及除外的我方怪獸之中，以1體「極熊星」怪獸為對象才能發動。該怪獸特殊召喚。因此效果特殊召喚的怪獸不能攻擊，結束階段破壞。此卡發動後，直到回合結束時，我方若非持有等級的怪獸則不能特殊召喚。
53871273,混沌瓦爾基麗雅,此卡不能通常召喚。\n僅能用卡的效果才能特殊召喚。\n此卡名的①②效果1回合各僅能使用1次。\n①：從我方墓地把1體光屬性或闇屬性的怪獸除外才能發動。此卡從手牌特殊召喚。\n②：此卡被除外的場合才能發動。從牌組把1體光 . 闇屬性的怪獸送去墓地。此回合，用此效果送去墓地之卡以及那些同名卡的效果不能發動。
53890795,火箭跳蚤,對方場上除了守備表示的怪獸之外沒有其他卡片時的時候，此卡可以直接攻擊對方。
53921056,冰結界的虎將　健馱羅,①：1回合1次，我方結束階段時，以此卡名以外我方墓地1體「冰結界」怪獸為對象才能發動。該怪獸特殊召喚到我方場上。
53923690,奧米加審判,①：以1張我方魔法與陷阱區域之表側表示的怪獸卡與2張對方場上的卡為對象才能發動。那些卡破壞。
53927679,火焰槍兵,此卡召喚‧反轉召喚‧特殊召喚成功時，可將此卡送進墓地，並給予對方1000的生命值傷害。
53932291,SR竹蜻蜓,我方對此卡名的卡1回合僅能特殊召喚1次。\n①：我方場上有風屬性怪獸存在的場合，此卡可以從手牌特殊召喚。\n②：可以解放此卡來發動，從牌組特殊召喚1體「SR」協調怪獸。此效果發動後，直到回合結束為止，我方不能特殊召喚風屬性以外的怪獸。
53936268,個人性欺騙,①：1回合1次，從手牌以及我方場上的表側表示的卡之中讓1張「幻變騷靈」卡回到持有者牌組才能發動。從牌組把1體「幻變騷靈」怪獸加入手牌。
53944920,灼熱次世代,我方場上有表側表示存在的「次世代控制者」時，此卡可以不解放怪獸進行召喚。
53950487,B‧F－突襲之鉤鐮槍,昆蟲族協調＋協調以外的怪獸一體以上\n此卡名的②效果1回合僅能使用1次。\n①：此卡向持有此卡攻擊力以上之攻擊力的對方怪獸攻擊傷害計算時才能發動1次。該對方怪獸攻擊力僅在傷害計算時變成一半。\n②：此卡給與對方戰鬥傷害時才能發動。給予對方為我方場上的「B‧F」怪獸數量×200傷害。
53956001,曇之天氣模樣,①：此卡名在我方場上僅能有1張表側表示存在。\n②：和此卡相同縱列的我方的主要怪獸區以及那些兩鄰的我方的主要怪獸區存在的「天氣」效果怪獸得到以下效果。\n●把此卡除外，以場上1體表側表示怪獸為對象才能發動。此個回合，那體怪獸的攻擊力變成一半，可以直接攻擊。此效果在傷害步驟不能發動，對方回合也能發動。
53971455,赫聖的妖騎士【死絕戲曲】,等級四協調＋協調以外怪獸一體以上\n此卡名的②效果1回合僅能使用1次。\n①：1回合1次，我方‧對方之卡從額外牌組離開的場合才能發動。我方場上全部怪獸的攻擊力上升500。那之後，可以選擇場上1張表側表示的卡將該效果直到回合結束為止無效。\n②：此卡被送去墓地的回合結束階段才能發動。從手牌‧牌組將1體攻擊力和守備力數值相同的魔法使族‧光屬性怪獸特殊召喚。
53981499,強勁戰士,協調＋協調以外的怪獸一體以上\n①：此卡戰鬥破壞對方怪獸的場合發動。給予對方生命值破壞的怪獸攻擊力一半數值的傷害。
53982768,冥界的魔王 哈帝斯,此卡存在場上時，我方場上的惡魔族怪獸因戰鬥而破壞的對方效果怪獸的效果無效化。此卡無法從墓地特殊召喚。
53989821,SPYRAL GEAR－多用鉤繩,此卡名的卡1回合僅能發動1張。\n①：我方場上有「SPYRAL－花花公子」存在的場合，以對方場上1張表側表示的卡為對象才能發動。那張卡回到持有者牌組最上方。
54031490,紫炎的狼煙,①：從我方牌組把1體等級3以下「六武眾」怪獸加入手牌。
54040221,炎帝近衛兵,此卡召喚成功時，選擇我方墓地四體炎族怪獸發動。選擇的怪獸回到牌組，從我方牌組抽2張牌。
54040484,混沌‧核心,此卡名的①效果1回合僅能使用1次。\n①：此卡成為效果對象或者被選擇作為對方怪獸的攻擊對象時才能發動。「神炎皇　烏利亞」「降雷皇　哈蒙」「幻魔皇　拉畢魯」最多各1體從手牌‧牌組送去墓地，依送去墓地的數量給此卡放置幻魔計數器，此回合我方受到的戰鬥傷害變成0。\n②：此卡被戰鬥‧效果破壞的場合，可以作為代替把此卡1個幻魔計數器取除。
54048462,魔轟神　瓦爾裘路斯,「魔轟神」協調＋協調以外怪獸一體以上\n①：1回合1次，從手牌捨棄1體惡魔族怪獸才能發動。我方從牌組抽1張卡。
54059040,溜冰場,我方場上有水屬性怪獸表側表示存在，水屬性以外的怪獸召喚‧特殊召喚成功時，那些怪獸變成守備表示。
54082269,BF－重裝鎧翼鴉,「BF」協調＋協調以外的怪獸一體以上\n①：此卡不受其他卡片效果影響。\n②：此卡於怪獸區域存在，每次對方場上的怪獸將效果發動，給該體對方表側表示的怪獸放置1個楔計數器（最多1個）。\n③：1回合1次，以對方場上1體有楔計數器的怪獸為對象才能發動。得到該怪獸的控制權。\n④：我方結束階段才能發動。場上有放置楔計數器的怪獸全部破壞。
54088068,剛鬼　頭錘蝙蝠,此卡名的①②效果1回合各能使用1次。\n①：此卡在手牌的場合，把此卡以外的1體「剛鬼」怪獸從手牌送去墓地，以我方場上1體「剛鬼」怪獸為對象才能發動。此卡從手牌守備表示特殊召喚，作為對象的怪獸的攻擊力直到回合結束時上升800。\n②：此卡從場上送去墓地的場合才能發動。從牌組把此卡名以外的1張「剛鬼」卡加入手牌。
54092240,忒希亞聖靈器,此卡名的①②效果1回合各僅能使用1次。\n①：我方場上有「勇者衍生物」存在的場合才能發動。此卡從手牌特殊召喚。\n②：把有「勇者衍生物」衍生物名記述的1張手牌1張卡給對方觀看才能發動。把通常魔法卡以外有「勇者衍生物」衍生物名記述的1張魔法卡從牌組加入手牌。此效果發動的回合，我方不是「勇者衍生物」以及有該衍生物名記述的怪獸不能特殊召喚。
54094821,儀式爆發,儀式怪獸儀式召喚成功時發動。到下的我方回合的準備階段前，對方不能使用魔法‧陷阱的效果以及發動。
54098121,謎之傀儡師,怪獸召喚‧反轉召喚成功時，我方生命值回復500。
54100561,發音階和弦．凡希婭,①：我方「音階和弦」靈擺怪獸的靈擺召喚不會被無效化。\n【怪獸效果】\n此卡名的①怪獸效果1回合僅能使用1次。\n①：我方主要階段才能發動。從牌組選擇此卡名以外1體「音階和弦」靈擺怪獸表側表示加入額外牌組。\n②：我方靈擺區域有奇數靈擺刻度存在，我方「音階和弦」靈擺怪獸被戰鬥破壞的場合，可以作為代替把此卡破壞。
54109233,平世者的蟻地獄,①：雙方場上等級3以下怪獸在該怪獸召喚‧反轉召喚的回合結束階段破壞。
54112932,薯薯&片片,薯薯和片片總是非常要好。啃著薯片待在屋裡無所事事。法式清湯味也很好吃。海苔鹽味也味道不錯。薯薯和片片過著美味可口的生活。
54126514,幻變騷靈‧滲透測試佩里,此卡名的②③效果1回合各僅能使用1次。\n①：此卡可以直接攻擊。\n②：此卡給予對方戰鬥傷害時才能發動。我方抽1張卡。\n③：此卡從場上送去墓地的場合才能發動。從我方手牌‧牌組‧場上（表側表示）把1張此卡名以外「幻變騷靈」卡送去墓地。 \n
54135423,花札衛－柳－,①：我方場上有等級10以下「花札衛」怪獸存在的場合可以發動。從手牌將此卡特殊召喚。發動此效果以後，我方僅能召喚‧特殊召喚「花札衛」怪獸。\n②：1回合1次，可以我方墓地1體「花札衛」怪獸為對象發動。該怪獸回到牌組洗牌。之後，從牌組抽1張牌。
54149433,炎王獸 大鵬不死鳥,我方場上表側表示存在「炎王」怪獸被卡片效果破壞的場合，可以從手牌特殊召喚此卡。另外，此卡被對方破壞送入墓地的場合，可以從牌組特殊召喚1體「炎王獸」怪獸。
54161401,植然‧石,陷阱卡發動時，將我方牌組上1張卡送入墓地，此卡可以從手牌特殊召喚。
54175023,次元防禦者,以我方場上1體表側表示怪獸為對象才能把此卡發動。\n①：此卡於魔法與陷阱區域存在，該怪獸不會被戰鬥‧效果破壞。該怪獸從場上離開的場合此卡破壞。
54178050,龍之逆鱗,我方場上的龍族怪獸向守備表示怪獸攻擊時，若攻擊力超越其守備力，該數值給予對方戰鬥傷害。
54178659,虹天氣　彩虹,「天氣」怪獸三體\n①：此卡所連結區的「天氣」效果怪獸得到以下效果。\n●魔法‧陷阱‧怪獸效果發動時，把此卡除外才能發動。那個發動無效並破壞。\n②：對方把怪獸特殊召喚之際，把連結召喚的此卡送去墓地才能發動。那次特殊召喚無效，那些怪獸破壞。\n③：場上的此卡為讓「天氣」卡的效果發動而被除外的場合，下個回合的準備階段才能發動。除外的此卡特殊召喚。
54185227,V‧HERO　引力人,此卡名的①②效果1回合各僅能使用1次。\n①：此卡召喚‧特殊召喚成功的場合，以除外的1體我方「HERO」怪獸為對象才能發動。該怪獸加入手牌。\n②：把此卡解放，以我方的魔法與陷阱區域2張「V‧HERO」怪獸卡為對象才能發動。那些卡特殊召喚。
54191698,No.29　招財貓偶,等級二怪獸二體\n此卡名的②效果1回合僅能使用1次。\n①：1回合1次，取除此卡1個超量素材，以對方墓地1體怪獸為對象才能發動。該怪獸在對方場上特殊召喚。\n②：此卡於怪獸區存在，對方場上有怪獸特殊召喚的場合，以對方場上1體表側表示怪獸為對象才能發動。從我方手牌‧牌組‧墓地選該怪獸種族或屬性相同的1體怪獸特殊召喚。
54199839,幻化昇華,此卡名的①②效果1回合僅能有1次使用其中任意1個。\n①：從手牌捨棄1張「幻化」卡才能發動。我方從牌組抽1張。那之後，可以從牌組把1體「幻化」怪獸除外。\n②：此卡被除外的場合才能發動。從牌組把此卡名以外的1張「幻化」卡加入手牌。
54239282,抽鬼牌,此卡名的卡1回合僅能發動1張。\n①：把對方手牌隨機1張確認。那之後，從以下效果選擇1個適用。\n●和確認的卡相同種類（怪獸‧魔法‧陷阱），我方手牌1張卡和確認對方的卡捨棄。那之後，場上的此卡加入對方手牌，我方從牌組抽1張卡。\n●我方失去1000生命值。
54241725,真源的帝王,此卡名的②效果1回合僅能使用1次。\n①：1回合1次，以我方墓地2張「帝王」魔法‧陷阱卡為對象才能發動。那些卡回到牌組並洗牌。那之後，我方從牌組抽1張卡。\n②：此卡於墓地存在，把此卡以外我方墓地1張「帝王」魔法‧陷阱卡除外才能發動。此卡當作通常怪獸（天使族‧光屬性‧等級5‧攻1000／守2400）在怪獸區域守備表示特殊召喚。
54248491,納祭蜘蛛,我方墓地的昆蟲族怪獸有4體以上存在的場合，解放此卡來發動。對方場上所有表側守備表示的怪獸全破壞。
54250060,召魔裝著,①：我方場上的龍族‧戰士族‧魔法使族怪獸的攻擊力‧守備力上升300。\n②：1回合1次，捨棄1張手牌才能發動。從牌組特殊召喚1體「魔裝戰士」怪獸。\n③：1回合1次，除外我方墓地合計4體戰士族‧魔法使族怪獸才能發動。從牌組將1體「以太兵器」怪獸加入手牌。
54257392,Live☆Twin　霜衣姬絲姬樂,此卡名的①方法特殊召喚1回合僅能有1次。\n此卡名的②效果1回合僅能使用1次。\n①：我方場上有「璃拉」怪獸存在的場合，此卡可以從手牌特殊召喚。\n②：我方場上有「Evil★Twin」怪獸存在，對方用卡之效果從牌組把卡加入手牌的場合，把墓地的此卡除外才能發動。我方從牌組抽1張卡。
54266211,進化龍‧熔山齒龍,①：此卡因「進化蟲」怪獸效果特殊召喚成功時，以我方墓地1體「進化龍」怪獸為對象才能發動。該怪獸特殊召喚。因此效果特殊召喚的怪獸不能攻擊。
54283059,平行世界融合【結合】,此卡發動的回合，我方不能用此卡效果以外的方法特殊召喚怪獸。\n①：從被除外的卡片中將「E‧HERO」融合怪獸卡上決定的我方融合素材怪獸送回牌組，之後從額外牌組融合召喚那1體融合怪獸。
54289683,力量膠囊 ,選擇我方場上1體「勝利毒蛇 XX03」發動。從「勝利毒蛇 XX03」的效果選擇1個做為此卡的效果。
54297661,次元反射器,①：從我方場上將2體怪獸除外，以對方場上1體怪獸為對象才能把此卡發動。此卡發動後變為攻擊力和守備力與選擇的怪獸攻擊力相同的效果怪獸（魔法使族‧闇‧四星‧攻／守?），在怪獸區攻擊表示特殊召喚。此卡也視為陷阱卡。\n②：此卡因此卡效果特殊召喚成功的場合發動。給予對方此卡的攻擊力數值的傷害。
54306223,毒液沼澤,①：結束階段發動。在場上表側表示存在的「毒液」怪獸以外的全部表側表示怪獸各放置1個毒液計數器。毒液計數器每放置1個，攻擊力減少500。因此效果而讓攻擊力減到0的怪獸破壞。
54320860,無限地獄‧主教,此卡名的①方法特殊召喚1回合僅能有1次。\n①：我方手牌僅有1張的場合，此卡可以從手牌特殊召喚。\n②：我方手牌是0張的場合，我方場上的「無限地獄」怪獸被戰鬥‧卡片效果破壞的場合，可以作為代替把墓地的此卡除外。
54326448,赤炎界射手,解放我方場上表側表示存在的炎族怪獸1體來發動。場上存在「赤炎界」怪獸的攻擊力到結束階段為止上升800。此效果1回合只能使用1次。
54334420,蓬鬆旅風×白頭海鵰,此卡名的①③效果1回合各僅能使用1次。\n那些效果發動的回合，我方不能把怪獸特殊召喚。\n①：此卡召喚成功的場合才能發動。從牌組把1體等級7以上的鳥獸族怪獸加入手牌。那之後，可以把1體鳥獸族怪獸召喚。\n②：表側表示之此卡從場上離開的場合除外。\n③：此卡除外中的狀態，我方場上有鳥獸族怪獸召喚的場合才能發動。此卡加入手牌。
54338958,侵入魔人的魔細胞,①：我方場上沒有怪獸存在的場合，此卡可以從手牌特殊召喚。\n②：此卡表側表示存在為限，不能作為「侵入魔人」上級怪獸的上級召喚以外的解放，也不能作為同步素材。
54340229,聖天樹的開花,此卡名的卡1回合僅能發動1張。\n此卡名的②效果1回合僅能使用1次。\n①：作為此卡發動時的效果處理，我方場上有LINK－4以上植物族連結怪獸存在的場合，對方場上表側表示怪獸效果無效化。\n②：我方植物族連結怪獸進行戰鬥的傷害計算時才能發動。該怪獸攻擊力直到回合結束時上升那所連結區的怪獸攻擊力合計數值。
54343893,惡龍,①：對方場上有怪獸存在，我方場上沒有怪獸存在的場合，此卡可以從手牌特殊召喚。以此方法特殊召喚的此卡原攻擊力‧守備力變為一半。
